gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,1,2,1,0,2008-09-16 15:33:57,2015-01-16 18:53:28,172.0,2314,34.0,137.0,0.0,0,0,5.0,8.0,6.0,2.0,143.0,1.29126262950745,974
1,0,0,2,3,2014-06-12 22:47:24,2017-09-05 22:25:51,493.0,1182,101.0,151.0,15.0,0,0,75.0,1.0,1.0,20.0,284.0,0.831953524648453,917
0,0,2,0,1,2017-08-05 19:34:23,2017-10-01 03:32:00,88.0,58,27.0,38.0,0.0,0,0,3.0,11.0,0.0,0.0,24.0,1.05714931610548,1074
1,1,2,3,2,2008-04-02 01:01:57,2013-01-13 05:34:09,1439.0,1748,96.0,505.875,0.0,0,0,47.0,20.0,16.0,53.5,1216.0,1.00522694513289,817
1,1,2,3,0,2007-03-21 23:10:49,2017-08-07 01:18:08,1751.875,3793,349.0,505.875,33.5,1,0,10.0,20.0,47.5,53.5,1317.875,0.865617488080534,412
1,0,0,1,0,2016-01-23 15:27:12,2016-03-05 18:42:14,140.0,43,12.0,15.0,1.0,0,0,3.0,0.0,1.0,0.0,136.0,1.29126262950745,974
0,0,2,2,2,2009-10-09 22:30:04,2016-09-11 06:19:33,759.0,2530,170.0,111.0,7.0,0,0,46.0,3.0,0.0,2.0,706.0,0.915024129447388,978
1,1,0,3,3,2007-10-25 23:21:23,2017-10-02 00:27:57,1751.875,3631,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,2,3,2,2012-02-02 20:41:55,2017-09-29 19:13:21,1751.875,2067,349.0,505.875,33.5,0,0,4.0,6.0,36.0,2.0,1317.875,1.00522694513289,817
0,0,2,2,2,2015-04-07 16:40:41,2015-05-10 14:41:05,363.0,34,16.0,159.0,0.0,1,0,8.0,0.0,4.0,53.5,283.0,0.915024129447388,978
1,1,0,2,1,2016-12-06 00:08:27,2017-05-11 04:55:42,243.0,157,16.0,44.0,1.0,0,0,2.0,1.0,0.0,8.0,227.0,0.982449108801872,752
1,1,2,3,3,2013-09-04 19:27:23,2017-10-01 15:33:54,1751.875,1489,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,0,2007-10-28 17:09:12,2017-08-15 14:55:45,252.0,3580,119.0,133.0,24.0,0,0,1.0,2.0,7.0,10.0,198.0,1.20440316450483,647
0,0,2,1,1,2009-11-02 04:46:33,2014-08-14 04:52:50,102.0,1747,53.0,72.0,2.0,0,0,3.0,0.0,12.0,9.0,72.0,0.997535302103113,994
0,0,2,0,1,2011-06-28 23:06:33,2014-06-07 05:17:53,58.0,1076,25.0,48.0,0.0,0,0,3.0,0.0,0.0,0.0,32.0,1.05714931610548,1074
1,0,0,0,2,2004-07-15 18:00:51,2015-10-09 12:26:52,84.0,4104,38.0,39.0,2.0,0,0,11.0,6.0,19.0,3.0,43.0,0.800528377424059,664
1,0,0,1,2,2007-11-28 20:02:15,2014-02-22 15:31:52,153.0,2279,37.0,42.0,17.0,0,0,3.0,0.0,0.0,6.0,143.0,1.02771709743701,841
0,0,2,3,0,2008-08-30 09:30:59,2017-08-28 14:29:54,1751.875,3286,349.0,505.875,4.0,0,0,101.0,3.0,26.0,42.0,1317.875,0.865617488080534,412
1,0,0,0,3,2006-12-19 01:51:14,2013-04-28 01:47:08,92.0,2323,25.0,39.0,9.0,0,0,3.0,0.0,3.0,0.0,86.0,0.411985187306913,297
0,0,2,0,3,2014-09-29 16:52:44,2017-07-13 15:50:41,61.0,1019,26.0,22.0,3.0,0,0,9.0,0.0,0.0,2.0,40.0,0.411985187306913,297
0,0,2,3,0,2007-02-21 21:46:08,2013-04-19 17:03:08,1751.875,2250,349.0,215.0,30.0,0,0,15.0,0.0,3.0,17.0,1317.875,0.865617488080534,412
0,0,2,3,1,2013-11-05 15:24:17,2015-01-18 00:41:25,1751.875,440,133.0,505.875,7.0,1,0,10.0,20.0,47.5,53.5,1317.875,0.661673179614133,477
0,0,2,0,0,2008-03-31 21:29:06,2012-09-17 17:24:17,60.0,1632,45.0,46.0,0.0,0,0,1.0,0.0,1.0,1.0,57.0,1.86500803160946,1277
1,1,2,0,0,2009-05-29 14:07:48,2016-06-22 18:58:36,85.0,2582,37.0,42.0,0.0,0,0,1.0,0.0,1.0,0.0,78.0,1.86500803160946,1277
1,0,0,2,3,2007-10-21 13:03:33,2015-04-26 17:22:01,682.0,2745,184.0,241.0,22.0,0,0,49.0,4.0,47.5,53.5,351.0,0.831953524648453,917
1,0,0,0,2,2005-11-04 09:39:19,2015-07-06 12:02:38,92.0,3532,51.0,57.0,1.0,0,0,17.0,0.0,1.0,4.0,69.0,0.800528377424059,664
1,1,0,2,2,2007-07-22 17:24:05,2017-08-12 22:52:57,302.0,3675,94.0,96.0,2.0,0,0,12.0,1.0,4.0,31.0,250.0,0.915024129447388,978
1,0,0,0,1,2009-02-03 10:46:34,2012-01-04 23:21:51,53.0,1066,18.0,7.0,0.0,0,0,2.0,2.0,0.0,3.0,46.0,1.05714931610548,1074
0,0,2,0,1,2008-11-28 12:56:03,2017-08-18 06:47:40,61.0,3186,23.0,19.0,2.0,0,0,2.0,2.0,0.0,4.0,53.0,1.05714931610548,1074
1,1,2,2,2,2013-04-20 19:45:39,2016-11-29 23:09:55,322.0,1320,62.0,87.0,1.0,0,0,66.0,7.0,0.0,9.0,189.0,0.915024129447388,978
1,0,0,2,2,2005-09-01 17:10:35,2017-09-14 05:07:16,728.0,4397,265.0,308.0,21.0,1,0,109.0,4.0,47.5,31.0,491.0,0.915024129447388,978
1,0,0,2,2,2009-03-05 01:05:56,2017-09-27 17:46:44,618.0,3129,263.0,253.0,8.0,0,0,17.0,1.0,11.0,1.0,540.0,0.915024129447388,978
1,1,0,3,2,2015-01-30 22:32:13,2017-09-30 15:39:17,1751.875,975,235.0,505.875,33.5,0,0,37.0,20.0,47.5,39.0,1317.875,1.00522694513289,817
1,0,0,1,0,2012-12-14 21:43:36,2013-05-15 17:11:22,195.0,153,41.0,45.0,0.0,0,0,3.0,0.0,0.0,0.0,190.0,1.29126262950745,974
1,1,2,1,2,2007-08-20 20:47:26,2014-06-09 15:55:24,144.0,2486,29.0,71.0,6.0,0,0,19.0,7.0,0.0,2.0,109.0,1.02771709743701,841
0,0,2,3,1,2010-09-14 20:09:24,2015-01-20 06:21:53,903.0,1590,25.0,464.0,27.0,0,0,17.0,0.0,47.5,8.0,505.0,0.661673179614133,477
1,1,0,1,1,2011-12-03 23:16:36,2013-01-05 21:39:51,109.0,400,23.0,47.0,4.0,0,0,15.0,7.0,2.0,23.0,62.0,0.997535302103113,994
2,2,2,0,0,2012-03-10 16:08:32,2017-06-30 16:21:42,80.0,1939,9.0,15.0,1.0,1,1,8.0,3.0,0.0,8.0,53.0,1.86500803160946,1277
1,1,0,2,2,2008-12-19 04:03:36,2017-03-29 07:20:37,306.0,3023,74.0,125.0,10.0,0,0,85.0,20.0,47.5,19.0,109.0,0.915024129447388,978
1,0,0,1,2,2007-12-25 19:48:50,2013-11-19 14:28:19,110.0,2157,19.0,24.0,1.0,0,0,11.0,4.0,45.0,14.0,36.0,1.02771709743701,841
2,2,1,3,3,2011-06-04 13:50:24,2017-09-30 23:11:06,1751.875,2311,349.0,505.875,33.5,1,1,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,0,0,1,1,2008-09-26 19:58:54,2017-02-08 13:59:51,116.0,3058,23.0,14.0,1.0,0,0,8.0,0.0,38.0,0.0,70.0,0.997535302103113,994
1,1,0,1,2,2007-04-30 03:49:56,2017-07-28 06:32:18,132.0,3743,52.0,54.0,2.0,0,0,12.0,20.0,6.0,2.0,90.0,1.02771709743701,841
1,0,0,1,3,2015-04-20 23:14:32,2016-06-12 21:17:41,126.0,420,21.0,2.0,0.0,0,0,109.0,0.0,0.0,0.0,1.0,0.594368207936839,493
1,1,2,3,3,2014-03-08 02:37:13,2017-10-01 19:51:48,1751.875,1304,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,3,3,2007-07-21 02:31:01,2014-08-02 02:01:12,1115.0,2570,341.0,505.875,0.0,1,0,43.0,20.0,47.5,34.0,611.0,1.48165413798567,1596
1,1,2,1,1,2006-12-20 11:44:17,2017-06-07 19:16:27,100.0,3823,44.0,11.0,0.0,0,0,16.0,2.0,3.0,0.0,75.0,0.997535302103113,994
1,1,2,0,2,2009-01-25 22:26:54,2016-08-01 21:23:10,52.0,2746,32.0,32.0,5.0,0,0,3.0,0.0,0.0,3.0,42.0,0.800528377424059,664
1,0,0,0,2,2016-02-15 20:33:53,2017-09-11 16:33:18,51.0,575,26.0,28.0,6.0,0,0,3.0,3.0,0.0,2.0,43.0,0.800528377424059,664
1,1,0,0,2,2010-05-25 00:55:23,2017-07-31 21:37:49,82.0,2625,34.0,15.0,5.0,0,0,5.0,2.0,0.0,0.0,73.0,0.800528377424059,664
0,0,2,1,3,2010-05-31 13:13:06,2015-12-15 12:52:18,107.0,2025,23.0,48.0,0.0,0,0,9.0,1.0,0.0,1.0,95.0,0.594368207936839,493
0,0,2,2,1,2005-10-22 17:02:58,2013-07-04 21:08:19,479.0,2813,96.0,163.0,11.0,0,0,9.0,13.0,47.5,16.0,300.0,0.982449108801872,752
0,0,2,2,0,2013-12-06 20:02:48,2015-11-22 23:14:41,336.0,717,64.0,147.0,2.0,0,0,2.0,0.0,27.0,9.0,260.0,1.20440316450483,647
1,1,2,1,2,2006-06-07 21:07:37,2012-10-11 22:18:20,113.0,2319,17.0,23.0,0.0,0,0,22.0,0.0,3.0,3.0,74.0,1.02771709743701,841
1,1,2,3,2,2011-08-18 20:23:02,2017-09-08 11:45:24,1555.0,2214,188.0,505.875,33.5,0,0,48.0,7.0,11.0,25.0,1056.0,1.00522694513289,817
1,0,0,1,1,2011-10-12 00:38:28,2016-09-22 16:15:23,175.0,1808,50.0,90.0,2.0,0,0,8.0,0.0,32.0,7.0,123.0,0.997535302103113,994
1,0,0,0,1,2013-10-19 19:10:01,2017-06-28 02:17:08,55.0,1349,22.0,21.0,3.0,0,0,2.0,2.0,0.0,4.0,44.0,1.05714931610548,1074
0,0,2,0,3,2008-08-05 08:40:50,2015-09-03 18:59:58,50.0,2586,29.0,38.0,0.0,0,0,5.0,0.0,0.0,0.0,44.0,0.411985187306913,297
0,0,2,3,0,2015-07-01 02:32:54,2017-01-23 21:09:37,1641.0,573,58.0,505.875,33.5,0,0,1.0,0.0,0.0,13.0,1317.875,0.865617488080534,412
2,0,1,0,0,2015-01-07 00:33:20,2015-04-05 18:21:35,65.0,89,10.0,5.0,0.0,0,0,1.0,0.0,5.0,0.0,56.0,1.86500803160946,1277
1,1,0,1,2,2005-08-23 00:07:45,2017-09-07 14:30:06,183.0,4399,49.0,79.0,7.0,0,0,17.0,7.0,15.0,9.0,134.0,1.02771709743701,841
1,1,2,1,2,2011-10-19 00:51:38,2016-11-24 14:48:04,130.0,1864,45.0,53.0,0.0,0,0,5.0,0.0,5.0,6.0,108.0,1.02771709743701,841
0,0,2,2,0,2011-07-24 17:30:32,2013-11-11 00:14:31,350.0,842,96.0,95.0,4.0,0,0,1.0,0.0,1.0,6.0,331.0,1.20440316450483,647
1,1,0,3,2,2008-07-29 10:06:48,2012-02-22 19:49:31,1751.875,1304,349.0,435.0,33.5,0,0,53.0,15.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,0,0,2004-01-09 22:30:03,2014-11-27 18:53:07,52.0,3976,13.0,22.0,6.0,0,0,2.0,0.0,0.0,0.0,50.0,1.86500803160946,1277
1,1,2,0,1,2006-04-12 12:23:04,2013-08-29 08:50:27,64.0,2697,23.0,28.0,4.0,0,0,10.0,2.0,3.0,1.0,48.0,1.05714931610548,1074
0,0,2,3,3,2009-06-02 09:54:08,2017-09-29 18:33:26,1751.875,3042,349.0,505.875,33.5,0,0,109.0,0.0,44.0,43.0,1317.875,1.48165413798567,1596
0,0,2,3,0,2013-10-20 10:49:28,2016-05-01 19:49:32,1751.875,925,266.0,416.0,4.0,0,0,109.0,20.0,47.5,53.5,1036.0,0.865617488080534,412
2,0,1,0,0,2012-09-21 18:01:48,2012-11-30 14:08:02,50.0,71,12.0,7.0,0.0,0,0,5.0,1.0,1.0,2.0,41.0,1.86500803160946,1277
1,0,0,0,1,2014-06-02 20:14:39,2017-06-22 15:24:27,65.0,1117,17.0,27.0,1.0,0,0,2.0,0.0,1.0,3.0,50.0,1.05714931610548,1074
1,0,0,2,1,2005-12-03 00:37:26,2016-02-04 13:36:02,483.0,3716,115.0,146.0,3.0,0,0,18.0,5.0,47.5,46.0,324.0,0.982449108801872,752
1,0,0,0,1,2005-10-14 19:19:01,2017-05-27 10:18:25,51.0,4244,21.0,18.0,2.0,0,0,2.0,0.0,0.0,0.0,49.0,1.05714931610548,1074
1,0,0,0,0,2016-12-19 19:07:09,2017-01-06 19:26:21,54.0,19,5.0,51.0,1.0,0,0,1.0,0.0,0.0,3.0,50.0,1.86500803160946,1277
1,1,2,2,0,2010-10-20 13:15:06,2015-12-21 11:44:08,413.0,1889,137.0,215.0,4.0,0,0,20.0,18.0,6.0,53.5,305.0,1.20440316450483,647
0,0,2,1,2,2012-05-25 17:44:01,2017-08-25 13:45:25,102.0,1919,16.0,9.0,4.0,0,0,26.0,0.0,0.0,0.0,76.0,1.02771709743701,841
1,0,0,0,2,2007-07-17 21:39:06,2014-07-31 00:29:42,74.0,2572,11.0,9.0,0.0,0,0,40.0,0.0,0.0,0.0,34.0,0.800528377424059,664
0,0,2,3,1,2008-06-03 22:09:48,2017-09-29 22:02:24,1631.0,3406,190.0,505.875,33.5,0,0,4.0,20.0,44.0,45.0,1317.875,0.661673179614133,477
1,1,2,0,1,2005-02-28 02:50:28,2016-07-20 17:13:44,73.0,4161,17.0,31.0,5.0,0,0,8.0,1.0,7.0,12.0,45.0,1.05714931610548,1074
0,0,2,0,3,2011-04-08 20:06:54,2012-08-24 04:04:15,66.0,505,17.0,39.0,5.0,0,0,2.0,3.0,1.0,1.0,42.0,0.411985187306913,297
1,1,2,1,2,2007-02-24 18:55:06,2017-09-20 15:12:43,101.0,3862,26.0,20.0,0.0,0,0,3.0,2.0,25.0,35.0,36.0,1.02771709743701,841
1,1,0,3,3,2004-03-18 22:06:55,2017-08-23 22:22:13,918.0,4907,337.0,258.0,19.0,0,0,109.0,5.0,3.0,4.0,646.0,1.48165413798567,1596
0,0,2,2,0,2006-06-16 22:29:47,2017-09-26 03:43:18,455.0,4121,154.0,271.0,4.0,0,0,1.0,13.0,5.0,7.0,408.0,1.20440316450483,647
1,1,0,2,1,2010-05-25 18:25:53,2017-05-05 18:13:52,310.0,2538,50.0,41.0,6.0,0,0,3.0,0.0,13.0,2.0,291.0,0.982449108801872,752
1,0,0,1,1,2010-04-04 22:08:46,2017-07-09 15:26:20,216.0,2654,33.0,33.0,0.0,0,0,13.0,1.0,2.0,1.0,193.0,0.997535302103113,994
1,1,0,2,3,2009-08-03 21:56:43,2017-03-31 20:55:20,382.0,2798,55.0,116.0,11.0,0,0,47.0,2.0,47.5,20.0,236.0,0.831953524648453,917
0,0,2,0,2,2008-03-17 14:51:28,2014-01-13 19:08:16,75.0,2129,20.0,35.0,1.0,0,0,2.0,0.0,2.0,5.0,66.0,0.800528377424059,664
1,0,0,2,1,2005-02-01 00:53:26,2017-06-25 17:28:41,620.0,4528,261.0,394.0,3.0,0,0,10.0,20.0,28.0,53.5,433.0,0.982449108801872,752
1,0,0,3,3,2005-01-03 02:40:38,2013-12-11 18:19:38,1751.875,3265,282.0,504.0,19.0,1,0,109.0,20.0,47.5,53.5,1148.0,1.48165413798567,1596
1,0,0,1,3,2006-04-28 12:26:30,2013-10-25 02:29:06,122.0,2738,33.0,34.0,0.0,0,0,25.0,0.0,6.0,0.0,88.0,0.594368207936839,493
1,1,0,3,3,2011-02-20 20:21:43,2017-10-01 23:01:57,1751.875,2416,349.0,505.875,21.0,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,0,0,0,1,2007-09-06 03:49:24,2015-06-10 19:25:00,92.0,2835,40.0,23.0,4.0,0,0,3.0,2.0,0.0,4.0,83.0,1.05714931610548,1074
0,0,2,3,0,2016-04-13 02:35:20,2017-09-20 02:37:49,1751.875,526,96.0,119.0,9.0,0,0,72.0,0.0,15.0,1.0,1317.875,0.865617488080534,412
1,1,0,2,3,2012-02-05 10:11:51,2012-07-05 10:03:45,350.0,152,48.0,90.0,12.0,0,0,10.0,1.0,36.0,45.0,223.0,0.831953524648453,917
1,0,0,2,3,2005-10-07 14:53:13,2015-05-08 13:37:58,411.0,3501,98.0,112.0,17.0,0,0,71.0,20.0,24.0,44.0,245.0,0.831953524648453,917
1,0,0,1,1,2009-03-12 18:17:07,2017-09-19 14:27:16,110.0,3114,73.0,90.0,1.0,0,0,1.0,0.0,0.0,0.0,109.0,0.997535302103113,994
0,0,2,1,0,2013-03-03 18:40:36,2016-01-30 23:28:37,132.0,1064,41.0,86.0,0.0,0,0,3.0,11.0,0.0,1.0,115.0,1.29126262950745,974
1,1,2,3,1,2013-02-23 20:38:48,2017-07-24 18:26:05,1751.875,1613,349.0,505.875,33.5,1,0,93.0,20.0,47.5,53.5,1317.875,0.661673179614133,477
1,0,0,1,2,2007-08-12 21:19:15,2014-11-08 14:35:53,96.0,2646,55.0,55.0,0.0,0,0,31.0,0.0,3.0,0.0,55.0,1.02771709743701,841
1,1,0,3,3,2004-10-15 18:21:08,2016-12-18 11:42:35,1751.875,4448,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,2,1,0,2010-11-15 03:03:51,2014-07-03 06:09:13,94.0,1327,37.0,27.0,0.0,0,0,1.0,0.0,0.0,0.0,52.0,1.29126262950745,974
1,1,0,3,3,2006-01-23 17:07:19,2014-08-03 02:44:12,1751.875,3115,337.0,505.875,33.5,0,0,109.0,20.0,12.0,53.5,1317.875,1.48165413798567,1596
1,1,0,1,1,2010-05-10 00:18:36,2016-03-08 03:57:09,104.0,2130,45.0,41.0,4.0,0,0,1.0,3.0,7.0,1.0,86.0,0.997535302103113,994
1,1,0,0,2,2008-10-12 19:08:52,2017-09-20 08:11:17,64.0,3266,22.0,52.0,0.0,0,0,8.0,3.0,1.0,9.0,42.0,0.800528377424059,664
1,0,0,1,3,2009-07-13 22:56:36,2017-09-05 02:58:53,155.0,2977,32.0,44.0,15.0,0,0,49.0,0.0,0.0,0.0,84.0,0.594368207936839,493
0,0,2,1,3,2011-12-05 04:45:13,2016-09-02 21:17:03,100.0,1734,26.0,42.0,11.0,0,0,45.0,1.0,0.0,8.0,45.0,0.594368207936839,493
1,0,0,1,2,2012-01-18 21:21:47,2013-02-04 17:16:36,107.0,384,41.0,59.0,2.0,0,0,1.0,0.0,0.0,0.0,103.0,1.02771709743701,841
1,0,0,0,1,2015-01-19 14:56:52,2015-09-02 16:02:41,55.0,227,16.0,12.0,4.0,0,0,5.0,1.0,2.0,5.0,41.0,1.05714931610548,1074
1,0,0,0,3,2014-08-12 17:21:06,2014-09-07 05:05:39,54.0,27,4.0,2.0,0.0,0,0,53.0,0.0,0.0,1.0,0.0,0.411985187306913,297
0,0,2,0,1,2014-12-18 10:03:22,2015-03-05 14:51:36,50.0,78,11.0,6.0,1.0,0,0,1.0,5.0,1.0,0.0,43.0,1.05714931610548,1074
1,1,2,1,1,2012-02-28 15:41:50,2014-06-17 08:23:57,211.0,841,18.0,26.0,0.0,0,0,33.0,5.0,0.0,2.0,171.0,0.997535302103113,994
0,0,2,1,2,2006-08-19 14:55:31,2012-06-16 17:44:10,116.0,2129,35.0,100.0,1.0,0,0,5.0,0.0,0.0,5.0,105.0,1.02771709743701,841
0,0,2,0,0,2010-05-23 15:23:04,2014-08-07 01:17:31,78.0,1538,35.0,32.0,1.0,0,0,1.0,0.0,1.0,1.0,75.0,1.86500803160946,1277
1,1,2,1,0,2012-06-17 13:10:30,2017-07-30 01:24:28,101.0,1870,18.0,39.0,0.0,0,0,18.0,0.0,0.0,1.0,82.0,1.29126262950745,974
1,1,2,0,1,2007-05-23 20:20:19,2016-06-22 16:15:33,63.0,3319,18.0,27.0,4.0,0,0,7.0,1.0,0.0,0.0,50.0,1.05714931610548,1074
0,0,2,2,1,2008-08-02 00:06:44,2017-03-29 16:24:12,319.0,3162,157.0,183.0,13.0,0,0,1.0,3.0,4.0,1.0,304.0,0.982449108801872,752
1,1,0,1,3,2009-02-02 13:42:17,2013-02-17 13:14:55,134.0,1477,48.0,44.0,0.0,0,0,63.0,4.0,15.0,18.0,34.0,0.594368207936839,493
0,0,2,1,2,2012-05-18 00:12:26,2014-01-10 19:46:58,100.0,603,50.0,43.0,15.0,0,0,47.0,1.0,0.0,2.0,43.0,1.02771709743701,841
2,2,1,0,2,2011-12-21 05:45:20,2015-09-18 22:45:29,63.0,1368,18.0,10.0,2.0,0,0,3.0,1.0,0.0,2.0,57.0,0.800528377424059,664
2,0,1,0,2,2012-01-03 02:12:41,2012-05-18 00:01:36,53.0,137,18.0,18.0,2.0,0,0,2.0,0.0,3.0,1.0,44.0,0.800528377424059,664
0,0,2,0,1,2015-01-30 03:52:02,2015-03-05 01:01:26,69.0,35,8.0,26.0,0.0,0,0,1.0,0.0,1.0,1.0,66.0,1.05714931610548,1074
1,1,0,1,1,2012-10-06 17:32:00,2015-01-21 01:07:48,158.0,838,45.0,49.0,4.0,0,0,1.0,5.0,24.0,27.0,94.0,0.997535302103113,994
1,1,0,2,2,2007-03-21 11:17:44,2016-09-04 06:55:44,383.0,3456,155.0,150.0,7.0,0,0,12.0,3.0,28.0,23.0,314.0,0.915024129447388,978
1,1,0,0,2,2014-04-08 19:43:54,2017-02-22 23:14:03,77.0,1052,25.0,21.0,0.0,0,0,26.0,0.0,0.0,7.0,40.0,0.800528377424059,664
1,1,0,2,2,2007-02-11 17:18:13,2012-11-02 17:26:38,240.0,2092,49.0,60.0,7.0,0,0,35.0,2.0,0.0,10.0,144.0,0.915024129447388,978
1,0,0,2,0,2006-03-05 20:01:00,2015-02-16 11:09:45,286.0,3271,39.0,83.0,2.0,0,0,3.0,0.0,0.0,0.0,283.0,1.20440316450483,647
1,1,0,2,1,2016-04-30 05:47:26,2016-11-17 13:05:59,282.0,202,74.0,59.0,13.0,0,0,56.0,1.0,1.0,3.0,185.0,0.982449108801872,752
1,0,0,2,1,2005-01-17 12:50:51,2013-02-11 15:35:56,594.0,2948,84.0,218.0,33.5,0,0,4.0,13.0,7.0,1.0,555.0,0.982449108801872,752
1,0,0,0,0,2015-08-26 13:48:56,2015-09-15 12:09:46,54.0,21,8.0,4.0,1.0,0,0,52.0,0.0,0.0,0.0,2.0,1.86500803160946,1277
1,1,0,2,2,2010-03-04 02:13:54,2016-08-25 04:52:17,250.0,2367,63.0,69.0,1.0,0,0,39.0,0.0,0.0,11.0,172.0,0.915024129447388,978
0,0,2,1,0,2007-05-15 05:41:53,2017-03-22 13:48:52,98.0,3600,43.0,61.0,3.0,0,0,20.0,4.0,14.0,1.0,58.0,1.29126262950745,974
1,0,0,2,3,2005-12-23 22:37:01,2012-07-01 11:11:43,321.0,2383,97.0,71.0,11.0,0,0,109.0,0.0,13.0,10.0,141.0,0.831953524648453,917
1,1,0,1,3,2008-01-31 23:22:00,2017-02-21 20:24:48,187.0,3310,48.0,48.0,5.0,0,0,8.0,0.0,28.0,5.0,137.0,0.594368207936839,493
0,0,2,2,2,2014-04-07 10:41:52,2017-05-29 09:07:57,385.0,1149,95.0,99.0,6.0,0,0,1.0,0.0,2.0,6.0,354.0,0.915024129447388,978
0,0,2,0,3,2010-05-03 05:21:01,2012-03-24 01:34:54,76.0,692,23.0,22.0,0.0,0,0,8.0,1.0,1.0,8.0,58.0,0.411985187306913,297
1,1,0,0,3,2010-07-15 20:28:51,2014-04-15 11:23:39,77.0,1371,31.0,17.0,2.0,0,0,14.0,2.0,3.0,7.0,47.0,0.411985187306913,297
1,1,0,3,3,2011-04-06 01:15:13,2017-05-25 23:17:36,1751.875,2242,349.0,441.0,5.0,0,0,98.0,3.0,5.0,18.0,1317.875,1.48165413798567,1596
0,0,2,0,0,2005-08-10 18:49:29,2013-09-04 20:07:56,70.0,2948,26.0,39.0,0.0,0,0,26.0,4.0,1.0,3.0,32.0,1.86500803160946,1277
1,1,0,2,2,2012-12-04 17:48:08,2015-09-25 15:18:08,633.0,1026,109.0,118.0,3.0,0,0,2.0,4.0,47.5,53.5,490.0,0.915024129447388,978
1,1,0,1,3,2007-02-24 03:10:54,2015-07-23 21:05:48,219.0,3072,99.0,98.0,9.0,0,0,14.0,0.0,7.0,1.0,177.0,0.594368207936839,493
0,0,2,2,0,2010-09-29 17:44:26,2017-09-21 14:24:56,265.0,2550,56.0,55.0,1.0,0,0,38.0,0.0,16.0,22.0,182.0,1.20440316450483,647
1,0,0,1,0,2006-05-31 12:28:20,2017-02-03 18:20:30,103.0,3902,51.0,64.0,6.0,0,0,2.0,0.0,1.0,0.0,98.0,1.29126262950745,974
1,1,0,0,1,2016-05-30 00:40:51,2017-06-13 04:12:01,76.0,380,43.0,51.0,5.0,0,0,6.0,1.0,2.0,2.0,64.0,1.05714931610548,1074
1,0,0,2,1,2005-07-09 16:41:20,2017-06-30 12:46:30,323.0,4375,156.0,54.0,8.0,0,0,11.0,20.0,8.0,5.0,232.0,0.982449108801872,752
1,0,0,1,2,2011-04-17 19:06:57,2012-07-12 02:03:10,134.0,453,21.0,40.0,11.0,0,0,3.0,0.0,2.0,1.0,117.0,1.02771709743701,841
0,0,2,3,0,2012-03-28 00:27:09,2016-03-28 23:45:37,1224.0,1462,88.0,82.0,3.0,0,0,6.0,20.0,47.5,53.5,970.0,0.865617488080534,412
0,0,2,0,0,2009-07-25 21:48:41,2013-02-16 02:36:07,89.0,1303,18.0,86.0,0.0,0,0,1.0,0.0,0.0,1.0,83.0,1.86500803160946,1277
1,1,2,0,1,2011-10-06 14:43:20,2017-07-26 17:43:55,71.0,2121,24.0,65.0,0.0,0,0,1.0,0.0,0.0,0.0,14.0,1.05714931610548,1074
1,1,0,0,2,2009-09-29 23:44:00,2017-05-02 05:37:36,76.0,2773,19.0,37.0,5.0,0,0,24.0,0.0,7.0,1.0,43.0,0.800528377424059,664
1,0,0,0,3,2015-05-06 10:58:32,2015-05-28 18:28:02,67.0,23,3.0,17.0,0.0,0,0,44.0,0.0,3.0,7.0,9.0,0.411985187306913,297
1,0,0,1,3,2006-03-20 11:45:06,2012-05-22 09:16:30,214.0,2256,28.0,28.0,9.0,0,0,106.0,13.0,0.0,0.0,94.0,0.594368207936839,493
1,1,2,3,1,2007-08-21 23:10:26,2017-02-08 17:33:22,1668.0,3460,278.0,505.875,33.5,0,0,23.0,17.0,11.0,3.0,1317.875,0.661673179614133,477
0,0,2,0,0,2013-04-22 04:48:31,2017-02-05 17:40:05,86.0,1386,20.0,19.0,0.0,0,0,1.0,8.0,0.0,0.0,74.0,1.86500803160946,1277
0,0,2,1,0,2008-12-07 19:34:24,2015-12-13 11:29:04,128.0,2563,55.0,81.0,3.0,0,0,3.0,1.0,12.0,10.0,96.0,1.29126262950745,974
1,0,0,1,3,2006-08-29 05:23:17,2014-06-10 15:29:58,99.0,2843,33.0,46.0,2.0,0,0,35.0,3.0,2.0,8.0,51.0,0.594368207936839,493
1,1,0,3,3,2011-03-30 00:36:14,2017-08-01 08:18:27,1688.0,2317,311.0,330.0,26.0,0,0,103.0,3.0,29.0,33.0,1317.875,1.48165413798567,1596
